ProductID,ProductCategory,QuantitySold,RevenueGenerated
1062,Sports,98,7072.39
1063,Books,82,6464.44
1064,Clothing,27,2083.55
1065,Toys,41,3944.79
1066,Sports,91,2719.88
1067,Furniture,24,2292.95
1068,Books,38,3467.09
1069,Sports,87,6882.07
1070,Clothing,12,621.57
1071,Sports,31,1440.39
1072,Clothing,73,7009.79
1073,Sports,18,1301.29
1074,Toys,11,714.53
1075,Electronics,46,2666.69
1076,Electronics,77,5629.47
1077,Sports,41,1613.69
1078,Books,59,993.97
1079,Furniture,28,379.56
1080,Toys,77,2111.4
1081,Sports,3,163.39
1082,Electronics,25,956.18
1083,Sports,4,77.59
1084,Furniture,11,926.35
1085,Furniture,87,4769.18
1086,Toys,3,177.76
1087,Books,89,3488.38
1088,Toys,96,8422.99
1089,Sports,63,1373.68
1090,Clothing,60,5735.09
1091,Furniture,73,3579.18
1092,Furniture,91,7839.71
1093,Books,80,3707.53
1094,Books,83,1870.37
1095,Sports,5,86.39
1096,Sports,5,452.22
1097,Electronics,49,1005.32
1098,Furniture,8,677.11
1099,Sports,21,458.12
1100,Books,22,1875.79
1101,Clothing,18,1018.65
1102,Electronics,90,6875.45
1103,Electronics,35,711.17
1104,Furniture,51,2345.64
1105,Electronics,61,4447.15
1106,Clothing,95,3262.3
1107,Clothing,64,5742.83
1108,Electronics,14,689.96
1109,Furniture,52,2300.99
1110,Books,39,1587.77
1111,Clothing,21,821.15
1112,Books,63,6010.56
1113,Sports,57,2913.82
1114,Electronics,2,170.34
1115,Toys,19,717.72
1116,Books,25,1644.2
1117,Books,58,3350.45
1118,Books,28,842.82
1119,Books,57,1593.71
1120,Furniture,33,3298.34
1121,Clothing,87,4437.56
1122,Furniture,64,4391.55
1123,Toys,84,8399.07
1124,Books,11,244.01
1125,Toys,53,1790.82
1126,Books,99,999.62
1127,Clothing,57,1106.29
1128,Clothing,22,1581.55
1129,Books,97,6818.44
1130,Clothing,33,1020.93
1131,Toys,20,930.08
1132,Electronics,75,2090.17
1133,Electronics,56,5139.48
1134,Clothing,77,7344.27
1135,Toys,84,6479.18
1136,Books,77,5140.81
1137,Electronics,66,5556.39
1138,Books,15,266.58
1139,Toys,67,2491.31
1140,Toys,92,6380.54
1141,Furniture,54,3819.63
1142,Clothing,77,7055.97
1143,Electronics,59,5294.78
1144,Books,47,4052.8
1145,Toys,63,2938.18
1146,Sports,29,2762.99
1147,Clothing,86,6594.57
1148,Clothing,10,566.89
1149,Books,85,6689.73
1150,Furniture,21,2044.64
1151,Toys,48,1247.61
1152,Toys,13,354.02
1153,Furniture,21,919.67
1154,Books,25,834.77
1155,Toys,67,5321.63
1156,Electronics,100,9913.32
1157,Furniture,62,3988.8
1158,Sports,95,5296.82
1159,Electronics,94,3942.62
1160,Furniture,68,5110.45
1161,Furniture,41,3181.22
1162,Clothing,39,3624.06
1163,Clothing,43,787.73
1164,Sports,100,7765.27
1165,Toys,61,1109.49
1166,Clothing,82,2247.61
1167,Electronics,91,6721.82
1168,Toys,22,941.75
1169,Electronics,1,76.59
1170,Toys,23,849.85
1171,Furniture,59,4323.65
1172,Furniture,8,644.07
1173,Clothing,13,768.21
1174,Sports,13,1269.64
1175,Sports,36,3552.15
1176,Furniture,3,37.08
1177,Books,43,2647.58
1178,Furniture,35,1732.76
1179,Electronics,8,305.44
1180,Toys,30,1902.84
1181,Furniture,85,5395.84
1182,Sports,2,71.17
1183,Sports,78,3927.35
1184,Clothing,43,1599.68
1185,Books,36,404.52
1186,Clothing,4,73.7
1187,Furniture,76,3034.65
1188,Furniture,45,550.85
1189,Sports,16,177.62
1190,Toys,75,4296.97
1191,Furniture,28,2382.04
1192,Toys,94,2731.73
1193,Toys,29,695.72
1194,Books,9,117.56
1195,Toys,34,2366.7
1196,Toys,33,1629.54
1197,Sports,91,8925.01
1198,Furniture,49,3959.7
1199,Sports,56,3992.88
1200,Electronics,20,1235.98
1201,Toys,58,610.55
1202,Toys,97,5104.87
1203,Furniture,98,5238.75
1204,Electronics,26,2078.43
1205,Clothing,64,6208.98
1206,Toys,85,7952.78
1207,Books,9,575.46
1208,Toys,53,3075.01
1209,Electronics,58,5277.27
1210,Clothing,99,8888.89
1211,Toys,47,903.96
1212,Sports,68,1211.66
1213,Electronics,86,894.2
1214,Clothing,24,1684.03
1215,Toys,73,6095.88
1216,Clothing,60,3759.0
1217,Electronics,71,2785.61
1218,Toys,44,1530.93
1219,Furniture,72,3807.35
1220,Clothing,83,2809.93
1221,Clothing,81,6208.77
1222,Furniture,64,2931.97
1223,Toys,50,1842.8
1224,Clothing,12,775.66
1225,Furniture,64,4182.68
1226,Electronics,60,3771.66
1227,Clothing,45,4481.87
1228,Clothing,96,2021.93
1229,Toys,82,4664.16
1230,Toys,37,2103.08
1231,Books,31,2417.48
1232,Toys,74,2033.91
1233,Electronics,68,1185.7
1234,Electronics,19,847.37
1235,Furniture,29,2769.75
1236,Electronics,69,1105.8
1237,Sports,23,896.24
1238,Electronics,11,709.49
1239,Furniture,70,3938.99
1240,Books,29,1795.1
1241,Electronics,76,4092.15
1242,Sports,90,1731.87
1243,Sports,74,5408.04
1244,Toys,36,2448.02
1245,Sports,56,1279.64
1246,Electronics,90,1046.5
1247,Books,42,3641.66
1248,Toys,16,298.94
1249,Sports,88,5421.18
1250,Books,23,1549.66
1251,Toys,84,8214.69
1252,Furniture,39,1621.35
1253,Electronics,18,1456.34
1254,Toys,46,731.78
1255,Furniture,56,3595.78
1256,Toys,19,1301.99
1257,Sports,94,4433.15
1258,Furniture,81,1482.43
1259,Sports,5,279.62
1260,Clothing,48,4761.68
1261,Sports,29,2757.18
1262,Toys,80,2260.89
1263,Clothing,45,2254.88
1264,Sports,46,1823.5
1265,Electronics,87,6268.02
1266,Electronics,74,3555.41
1267,Clothing,35,3028.58
1268,Sports,49,1334.09
1269,Electronics,60,5635.99
1270,Furniture,43,4289.08
1271,Toys,57,4677.69
1272,Sports,70,1063.51
1273,Books,99,8408.56
1274,Furniture,65,6405.73
1275,Furniture,76,1290.15
1276,Furniture,24,2332.57
1277,Electronics,71,6141.51
1278,Furniture,55,2267.55
1279,Sports,8,246.48
1280,Books,6,370.91
1281,Furniture,80,1646.56
1282,Books,43,3450.02
1283,Books,25,1127.59
1284,Books,58,2672.02
1285,Books,15,780.28
1286,Books,41,951.03
1287,Electronics,20,1322.38
1288,Books,48,3419.7
1289,Furniture,32,2868.99
1290,Toys,91,7996.51
1291,Toys,97,9243.16
1292,Electronics,62,4992.68
1293,Books,20,261.57
1294,Electronics,18,1142.84
1295,Toys,61,3611.2
1296,Toys,67,3800.57
1297,Sports,3,99.6
1298,Sports,82,6641.68
1299,Clothing,80,4198.86
1300,Furniture,63,4654.85
1301,Books,17,891.19
1302,Electronics,18,415.23
1303,Books,2,173.72
1304,Books,88,7210.77
1305,Sports,81,1565.9
1306,Books,82,2420.76
1307,Sports,69,1670.88
1308,Electronics,32,1264.6
1309,Furniture,11,974.29
1310,Sports,91,4306.43
1311,Electronics,34,945.67
1312,Sports,61,5849.19
1313,Books,16,744.39
1314,Books,93,5516.74
1315,Electronics,54,4760.48
1316,Furniture,1,75.27
1317,Books,23,1450.42
1318,Clothing,70,5341.19
1319,Toys,79,2169.65
1320,Toys,18,896.36
1321,Toys,48,3906.56
1322,Books,18,823.11
1323,Toys,52,792.78
1324,Sports,42,3523.12
1325,Sports,78,6132.0
1326,Toys,70,4348.45
1327,Electronics,67,3577.81
1328,Toys,88,5074.3
1329,Books,2,178.22
1330,Electronics,14,1148.38
1331,Furniture,51,3117.6
1332,Sports,90,1256.22
1333,Electronics,24,1155.92
1334,Clothing,23,1392.48
1335,Toys,14,1316.45
1336,Furniture,98,4433.77
1337,Toys,72,758.64
1338,Books,12,1151.12
1339,Toys,20,624.0
1340,Electronics,33,411.86
1341,Books,1,71.4
1342,Toys,20,979.25
1343,Electronics,77,2592.59
1344,Furniture,58,2528.5
1345,Toys,98,7323.47
1346,Clothing,32,1619.94
1347,Sports,42,1950.87
1348,Sports,94,2079.11
1349,Electronics,4,258.36
1350,Clothing,86,5394.01
1351,Electronics,4,111.76
1352,Furniture,100,2638.12
1353,Toys,74,1189.15
1354,Books,97,3857.16
1355,Electronics,31,3033.34
1356,Sports,31,2814.08
1357,Furniture,25,983.36
1358,Electronics,87,2781.86
1359,Furniture,6,148.68
1360,Books,97,4048.93
1361,Toys,63,748.28
1362,Electronics,84,4110.23
1363,Books,11,210.42
1364,Sports,50,2702.85
1365,Books,79,6164.6
1366,Clothing,32,2164.77
1367,Toys,48,1631.67
1368,Toys,32,900.56
1369,Toys,27,946.36
1370,Toys,67,3601.82
1371,Toys,92,3203.32
1372,Sports,41,3140.64
1373,Electronics,88,1888.06
1374,Toys,98,3168.56
1375,Furniture,6,305.02
1376,Sports,39,1077.35
1377,Clothing,3,232.31
1378,Books,65,2954.34
1379,Toys,55,3080.22
1380,Sports,10,793.26
1381,Clothing,83,7763.05
1382,Clothing,44,3924.44
1383,Books,44,1347.48
1384,Sports,51,4884.48
1385,Books,67,1192.63
1386,Books,67,4079.41
1387,Sports,18,1540.01
1388,Furniture,34,3083.12
1389,Furniture,18,1584.54
1390,Toys,28,1481.29
1391,Electronics,24,963.11
1392,Sports,4,175.47
1393,Sports,26,1282.25
1394,Toys,75,6618.14
1395,Clothing,1,41.5
1396,Sports,33,739.34
1397,Sports,6,165.48
1398,Books,18,1096.62
1399,Books,7,175.39
1400,Electronics,94,1014.43
1401,Electronics,31,2837.32
1402,Clothing,2,185.68
1403,Electronics,65,4971.31
1404,Sports,25,2194.95
1405,Sports,78,6970.72
1406,Electronics,74,1101.88
1407,Furniture,84,7614.27
1408,Toys,85,2622.55
1409,Sports,54,2094.96
1410,Toys,83,5495.73
1411,Clothing,78,3575.96
1412,Sports,51,4140.27
1413,Books,97,7912.91
1414,Books,90,5464.69
1415,Clothing,10,705.31
1416,Furniture,54,4936.22
1417,Toys,20,1923.05
1418,Sports,37,733.65
1419,Sports,10,935.19
1420,Toys,41,1533.83
1421,Electronics,56,1758.99
1422,Sports,62,4731.13
1423,Sports,41,1440.21
1424,Furniture,9,554.2
1425,Sports,34,2721.08
1426,Furniture,94,7747.66
1427,Sports,48,4000.26
1428,Books,71,6053.34
1429,Sports,15,1499.45
1430,Clothing,100,8762.23
1431,Furniture,66,2021.61
1432,Electronics,100,7913.5
1433,Toys,30,1588.89
1434,Furniture,39,2501.24
1435,Furniture,62,1547.97
1436,Electronics,77,971.57
1437,Toys,99,8275.98
1438,Books,37,1996.45
1439,Furniture,42,3049.69
1440,Toys,50,1336.09
1441,Electronics,86,5431.68
1442,Clothing,19,965.78
1443,Furniture,13,760.85
1444,Clothing,2,111.79
1445,Furniture,56,2857.98
1446,Sports,99,7873.15
1447,Books,85,5602.49
1448,Electronics,23,2114.96
1449,Electronics,29,1381.45
1450,Toys,33,1969.39
1451,Electronics,77,7264.83
1452,Toys,15,173.58
1453,Books,78,6887.17
1454,Sports,7,331.77
1455,Electronics,63,4349.37
1456,Clothing,99,9687.47
1457,Furniture,88,1949.77
1458,Furniture,49,2314.89
1459,Sports,48,1914.79
1460,Toys,6,408.29
1461,Books,79,3867.56
1462,Clothing,71,5428.53
1463,Furniture,70,1447.67
1464,Furniture,100,7450.85
1465,Clothing,77,5367.65
1466,Books,80,4628.43
1467,Furniture,52,4730.85
1468,Clothing,18,595.62
1469,Sports,73,1366.87
1470,Books,85,3647.83
1471,Electronics,13,290.03
1472,Sports,15,425.57
1473,Clothing,62,2105.69
1474,Toys,77,7578.52
1475,Electronics,46,2085.15
1476,Toys,10,494.81
1477,Books,37,899.24
1478,Electronics,82,1660.76
1479,Toys,97,7155.11
1480,Furniture,30,1972.98
1481,Furniture,40,2587.04
1482,Furniture,77,7087.3
1483,Books,19,1551.71
1484,Electronics,80,1521.42
1485,Furniture,73,1236.92
1486,Sports,11,901.37
1487,Furniture,75,6303.22
1488,Toys,26,1043.68
1489,Clothing,34,2871.51
1490,Books,19,591.28
1491,Furniture,89,3751.83
1492,Sports,67,5749.3
1493,Sports,22,1843.23
1494,Sports,76,2924.98
1495,Electronics,91,8043.85
1496,Furniture,53,3609.16
1497,Books,32,2373.9
1498,Clothing,68,747.42
1499,Clothing,18,530.94
1500,Toys,41,1062.01
1501,Books,2,111.54
1502,Furniture,3,57.18
1503,Toys,43,1983.06
1504,Clothing,28,547.81
1505,Sports,67,1503.51
1506,Clothing,17,957.08
1507,Electronics,81,3904.35
1508,Electronics,58,1496.5
1509,Sports,48,488.32
1510,Furniture,74,1663.14
1511,Furniture,19,1463.02
1512,Clothing,86,1771.18
1513,Electronics,3,87.38
1514,Furniture,41,1249.42
1515,Toys,71,7064.6
1516,Toys,26,2257.11
1517,Toys,99,3901.82
1518,Clothing,95,6768.18
1519,Books,95,5769.94
1520,Furniture,93,5461.14
1521,Clothing,41,2305.07
1522,Books,37,1089.08
1523,Clothing,29,1725.31
1524,Toys,49,1851.19
1525,Toys,57,4969.44
1526,Toys,6,327.36
1527,Books,77,4400.73
1528,Furniture,66,4728.3
1529,Books,35,1844.99
1530,Furniture,86,3255.71
1531,Books,14,697.27
1532,Books,3,78.74
1533,Sports,40,1806.65
1534,Furniture,59,888.13
1535,Books,85,4695.85
1536,Toys,79,6503.05
1537,Electronics,94,6081.7
1538,Electronics,25,1977.9
1539,Furniture,9,618.14
1540,Electronics,1,21.38
1541,Clothing,31,986.46
1542,Furniture,81,7563.25
1543,Toys,69,5008.56
1544,Clothing,78,5476.7
1545,Toys,68,5488.27
1546,Sports,10,856.64
1547,Furniture,19,1298.28
1548,Clothing,51,2775.81
1549,Electronics,40,3359.98
1550,Toys,2,186.08
1551,Toys,60,3260.73
1552,Clothing,73,1508.94
1553,Books,91,3591.42
1554,Clothing,35,2320.14
1555,Furniture,11,887.41
1556,Sports,38,1937.85
1557,Toys,84,4726.75
1558,Books,99,9786.7
1559,Toys,17,685.81
1560,Clothing,41,1906.26
1561,Books,11,314.92
1562,Furniture,100,4388.93
1563,Furniture,25,2368.33
1564,Toys,73,2879.6
1565,Books,36,1861.58
1566,Books,58,2565.82
1567,Books,77,5144.92
1568,Furniture,16,999.81
1569,Sports,58,2298.68
1570,Electronics,24,1576.7
1571,Furniture,100,1632.86
1572,Furniture,64,3901.55
1573,Furniture,45,3895.28
1574,Toys,67,1270.85
1575,Furniture,96,5024.5
1576,Books,34,1776.09
1577,Books,2,122.76
1578,Furniture,56,5123.02
1579,Sports,86,2454.8
1580,Electronics,29,1723.48
1581,Electronics,11,545.17
1582,Electronics,92,1238.68
1583,Books,100,6512.46
1584,Books,67,4002.92
1585,Electronics,17,712.81
1586,Sports,24,490.74
1587,Toys,24,1231.14
1588,Toys,39,3745.08
1589,Furniture,80,1948.68
1590,Toys,63,6084.18
1591,Furniture,61,3947.99
1592,Sports,12,161.19
1593,Toys,79,7634.36
1594,Clothing,4,273.88
1595,Furniture,24,2130.6
1596,Electronics,30,2542.65
1597,Toys,45,3326.54
1598,Toys,89,8211.66
1599,Books,48,3038.92
1600,Toys,33,2503.47
1601,Electronics,73,5643.77
1602,Sports,15,1126.47
1603,Furniture,40,998.39
1604,Sports,39,3750.77
1605,Toys,61,694.99
1606,Clothing,3,113.93
1607,Toys,23,1433.96
1608,Books,57,2153.1
1609,Books,76,965.71
1610,Sports,98,2019.3
1611,Sports,55,3413.13
1612,Toys,57,2539.49
1613,Electronics,24,526.06
1614,Sports,65,6044.8
1615,Furniture,84,1451.05
1616,Electronics,8,153.99
1617,Electronics,76,3513.11
1618,Sports,75,6419.51
1619,Toys,23,1882.48
1620,Furniture,31,2496.37
1621,Electronics,50,4429.34
1622,Toys,84,7819.35
1623,Books,31,467.5
1624,Furniture,15,673.6
1625,Books,7,146.22
1626,Furniture,20,890.43
1627,Furniture,14,1090.42
1628,Clothing,29,2640.08
1629,Clothing,99,7854.82
1630,Electronics,22,1532.47
1631,Sports,89,1169.54
1632,Electronics,64,3959.48
1633,Toys,51,2268.39
1634,Electronics,25,2271.18
1635,Clothing,98,4317.66
1636,Sports,24,1421.48
1637,Furniture,79,7184.82
1638,Clothing,16,1230.45
1639,Furniture,30,618.18
1640,Toys,28,367.16
1641,Furniture,86,7902.37
1642,Clothing,31,639.37
1643,Books,44,1301.67
1644,Clothing,46,4258.4
1645,Toys,20,1905.22
1646,Electronics,99,2712.06
1647,Furniture,88,4100.78
1648,Electronics,76,6611.29
1649,Toys,45,698.11
1650,Toys,35,2097.64
1651,Electronics,84,1512.1
1652,Clothing,91,6694.76
1653,Clothing,4,88.74
1654,Sports,10,572.83
1655,Electronics,26,508.48
1656,Electronics,53,837.95
1657,Electronics,45,2116.0
1658,Electronics,53,1933.43
1659,Electronics,83,6487.1
1660,Books,98,3278.77
1661,Furniture,85,4587.28
1662,Clothing,73,4276.74
1663,Clothing,62,3559.91
1664,Clothing,46,1889.15
1665,Furniture,9,896.79
1666,Toys,24,486.6
1667,Toys,42,3961.67
1668,Sports,43,4258.9
1669,Furniture,62,3297.74
1670,Toys,63,927.18
1671,Toys,59,4300.14
1672,Furniture,99,3581.04
1673,Toys,37,832.12
1674,Toys,66,790.94
1675,Furniture,8,409.32
1676,Electronics,71,6507.83
1677,Toys,79,3557.67
1678,Sports,50,1977.85
1679,Books,76,3873.79
1680,Clothing,2,82.43
1681,Furniture,55,5362.91
1682,Furniture,32,1592.89
1683,Sports,65,5587.16
1684,Furniture,20,1779.77
1685,Furniture,55,2626.8
1686,Electronics,92,2841.71
1687,Sports,75,5936.95
1688,Furniture,87,4992.04
1689,Electronics,97,8838.84
1690,Furniture,47,2461.18
1691,Electronics,40,3944.74
1692,Furniture,44,1501.98
1693,Books,48,991.89
1694,Books,8,378.17
1695,Electronics,46,1558.01
1696,Furniture,81,4206.21
1697,Clothing,84,8202.56
1698,Furniture,18,1116.11
1699,Sports,48,4738.62
1700,Electronics,51,4749.51
1701,Clothing,3,137.75
1702,Electronics,9,709.54
1703,Furniture,58,4793.34
1704,Furniture,65,2924.6
1705,Sports,51,3563.55
1706,Clothing,94,5296.75
1707,Electronics,61,1674.32
1708,Toys,83,2766.87
1709,Clothing,70,6165.18
1710,Books,3,140.84
1711,Electronics,63,5805.59
1712,Clothing,18,277.85
1713,Furniture,5,171.87
1714,Clothing,93,5383.45
1715,Clothing,90,2099.56
1716,Clothing,34,1635.69
1717,Sports,85,3898.62
1718,Furniture,87,3270.06
1719,Sports,64,1309.83
1720,Electronics,88,6132.27
1721,Sports,1,54.18
1722,Toys,4,232.42
1723,Electronics,76,2499.95
1724,Toys,65,5616.01
1725,Books,69,6269.9
1726,Electronics,21,1224.42
1727,Electronics,38,3097.96
1728,Sports,23,1051.08
1729,Electronics,59,4467.17
1730,Sports,36,3003.06
1731,Books,99,9234.7
1732,Toys,40,3371.71
1733,Sports,57,4351.41
1734,Books,51,3052.3
1735,Sports,57,2427.71
1736,Electronics,69,3909.95
1737,Furniture,37,960.22
1738,Furniture,72,6447.47
1739,Sports,74,4362.62
1740,Toys,41,3705.81
1741,Electronics,76,2606.73
1742,Books,52,1470.38
1743,Electronics,96,1782.99
1744,Electronics,31,1372.43
1745,Clothing,38,1692.55
1746,Sports,3,56.56
1747,Sports,33,2682.77
1748,Clothing,80,5903.05
1749,Clothing,35,2763.47
1750,Books,74,1951.85
1751,Electronics,18,1588.02
1752,Clothing,19,1808.59
1753,Clothing,83,6546.94
1754,Clothing,83,5555.32
1755,Clothing,66,1256.46
1756,Furniture,23,324.78
1757,Furniture,21,608.3
1758,Clothing,2,186.08
1759,Furniture,5,183.29
1760,Books,94,2329.27
1761,Sports,99,1535.66
1762,Clothing,49,1984.37
1763,Clothing,34,892.3
1764,Toys,70,3503.29
1765,Furniture,62,3030.55
1766,Clothing,69,3894.73
1767,Clothing,94,8470.88
1768,Clothing,31,437.15
1769,Books,4,356.2
1770,Furniture,98,7160.52
1771,Clothing,31,848.14
1772,Electronics,38,2764.71
1773,Toys,23,1287.41
1774,Sports,72,4857.41
1775,Books,68,2387.1
1776,Toys,4,149.45
1777,Clothing,41,1864.25
1778,Sports,54,5270.83
1779,Clothing,95,983.65
1780,Clothing,14,519.77
1781,Sports,85,6258.58
1782,Clothing,29,2601.84
1783,Sports,1,89.94
1784,Books,22,2137.75
1785,Sports,69,6084.67
1786,Toys,32,1394.36
1787,Books,20,1907.49
1788,Toys,67,4932.9
1789,Electronics,33,889.43
1790,Books,40,612.25
1791,Toys,9,572.17
1792,Furniture,73,5750.93
1793,Clothing,85,2021.65
1794,Books,73,4912.19
1795,Sports,79,3621.53
1796,Clothing,80,1754.59
1797,Sports,31,1434.89
1798,Clothing,66,5105.46
1799,Sports,22,1986.23
1800,Toys,17,526.11
1801,Furniture,84,909.5
1802,Electronics,59,2268.44
1803,Books,77,3098.33
1804,Clothing,40,3062.96
1805,Clothing,62,2888.83
1806,Electronics,75,2209.55
1807,Toys,98,3966.41
1808,Sports,15,231.96
1809,Electronics,49,2207.37
1810,Furniture,1,86.76
1811,Electronics,76,6609.17
1812,Books,51,3796.45
1813,Sports,74,6623.14
1814,Toys,54,3683.59
1815,Electronics,6,275.33
1816,Sports,58,1813.53
1817,Electronics,40,538.0
1818,Clothing,100,2829.25
1819,Electronics,55,4748.65
1820,Electronics,22,426.4
1821,Sports,84,4615.12
1822,Clothing,86,6828.41
1823,Toys,29,1333.9
1824,Sports,46,2364.5
1825,Clothing,31,1697.53
1826,Clothing,40,3979.28
1827,Books,24,1246.08
1828,Toys,11,935.82
1829,Electronics,83,6949.68
1830,Electronics,5,377.95
1831,Clothing,87,5456.4
1832,Electronics,27,826.78
1833,Electronics,52,4466.38
1834,Electronics,23,1850.77
1835,Toys,12,525.03
1836,Books,86,4341.63
1837,Furniture,11,785.97
1838,Clothing,55,1306.32
1839,Clothing,98,4098.33
1840,Books,53,4109.99
1841,Furniture,21,1631.46
1842,Clothing,43,1942.35
1843,Sports,84,6792.8
1844,Clothing,66,4860.04
1845,Clothing,67,2238.69
1846,Electronics,48,2204.21
1847,Sports,23,2219.04
1848,Sports,29,685.36
1849,Clothing,55,5323.56
1850,Sports,1,92.1
1851,Furniture,75,2409.0
1852,Toys,91,1374.98
1853,Furniture,14,1234.55
1854,Toys,19,313.69
1855,Clothing,7,156.64
1856,Toys,18,1761.23
1857,Furniture,43,3134.47
1858,Books,89,1624.14
1859,Clothing,53,3412.56
1860,Clothing,25,2305.27
1861,Clothing,80,1681.58
1862,Books,82,4225.53
1863,Books,98,5734.25
1864,Furniture,72,2409.32
1865,Clothing,43,3657.67
1866,Toys,54,3574.39
1867,Furniture,91,2468.65
1868,Furniture,50,678.77
1869,Books,79,7633.01
1870,Sports,28,1885.78
1871,Clothing,81,4494.72
1872,Toys,24,442.0
1873,Sports,34,3255.81
1874,Clothing,44,1420.21
1875,Sports,8,624.31
1876,Books,26,1990.2
1877,Electronics,91,6796.87
1878,Toys,50,3437.9
1879,Clothing,24,903.6
1880,Books,30,2542.08
1881,Toys,72,2826.72
1882,Electronics,27,1100.67
1883,Toys,14,152.22
1884,Toys,14,299.07
1885,Books,10,742.43
1886,Toys,80,1759.89
1887,Books,80,3699.95
1888,Clothing,41,3819.07
1889,Books,7,310.44
1890,Sports,79,6889.76
1891,Toys,22,1976.0
1892,Toys,57,4755.33
1893,Furniture,94,9066.39
1894,Furniture,94,5433.02
1895,Toys,46,2323.27
1896,Clothing,71,4552.31
1897,Toys,23,1104.24
1898,Toys,28,1884.65
1899,Furniture,91,9063.72
1900,Electronics,17,419.06
1901,Toys,94,6739.72
1902,Toys,2,79.39
1903,Sports,1,31.48
1904,Furniture,27,1912.36
1905,Sports,86,4219.52
1906,Electronics,53,1418.35
1907,Clothing,21,1404.94
1908,Books,2,159.84
1909,Books,60,3487.73
1910,Furniture,81,7065.91
1911,Books,91,1087.27
1912,Clothing,57,1116.39
1913,Furniture,76,2061.17
1914,Electronics,27,1588.37
1915,Electronics,26,493.63
1916,Books,92,4294.2
1917,Books,8,583.31
1918,Books,94,6883.86
1919,Clothing,32,827.48
1920,Furniture,52,4978.94
1921,Sports,62,830.68
1922,Electronics,80,1703.14
1923,Electronics,62,1767.02
1924,Books,6,592.55
1925,Electronics,86,1270.66
1926,Electronics,77,2513.82
1927,Books,81,2075.81
1928,Toys,75,2342.68
1929,Sports,86,2722.87
1930,Toys,62,3537.77
1931,Toys,71,1866.34
1932,Electronics,2,192.33
1933,Toys,13,204.32
1934,Toys,36,2712.05
1935,Books,70,5442.23
1936,Furniture,52,4913.54
1937,Toys,34,773.51
1938,Sports,43,2501.32
1939,Toys,22,2070.48
1940,Books,8,237.36
1941,Clothing,10,291.21
1942,Electronics,55,5366.79
1943,Sports,24,2180.6
1944,Books,85,5642.51
1945,Electronics,44,2338.95
1946,Books,42,2545.47
